year,month,state,rolling_12_month_deaths,data_source,population,median_household_income,unemployment_rate
2017,2017-05-01,Hawaii,12,CDC SODA API,1421658,74923,4.87
2017,2017-05-01,Idaho,0,CDC SODA API,1657375,50985,5.35
2017,2017-05-01,Illinois,959,CDC SODA API,12854526,61229,7.36
2017,2017-05-01,Indiana,0,CDC SODA API,6614418,52182,6.08
2017,2017-05-01,Iowa,71,CDC SODA API,3118102,56570,4.14
2017,2017-05-01,Kansas,0,CDC SODA API,2903820,55477,4.76
2017,2017-05-01,Kentucky,0,CDC SODA API,4424376,46535,6.77
2017,2017-05-01,Maine,233,CDC SODA API,1330158,53024,5.29
2017,2017-05-01,Maryland,1427,CDC SODA API,5996079,78916,6.12
2017,2017-05-01,Massachusetts,1549,CDC SODA API,6789319,74167,6.0
2017,2017-05-01,Michigan,0,CDC SODA API,9925568,52668,7.4
2017,2017-05-01,Minnesota,0,CDC SODA API,5490726,65699,4.3
2017,2017-05-01,Mississippi,0,CDC SODA API,2986220,42009,8.79
2017,2017-05-01,Missouri,0,CDC SODA API,6075300,51542,5.78
2017,2017-05-01,Montana,0,CDC SODA API,1029862,50801,4.79
2017,2017-05-01,Nebraska,0,CDC SODA API,1893921,56675,3.79
2017,2017-05-01,Nevada,51,CDC SODA API,2887725,55434,7.98
2017,2017-05-01,New Hampshire,357,CDC SODA API,1331848,71305,4.49
2017,2017-05-01,New Jersey,0,CDC SODA API,8960161,76475,6.96
2017,2017-05-01,New Mexico,71,CDC SODA API,2084828,46718,7.74
2017,2017-05-01,New York,1337,CDC SODA API,19798228,62765,6.75
2017,2017-05-01,New York City,668,CDC SODA API,,,
2017,2017-05-01,North Carolina,838,CDC SODA API,10052564,50320,7.16
2017,2017-05-01,North Dakota,0,CDC SODA API,745475,61285,2.69
2017,2017-05-01,Ohio,3149,CDC SODA API,11609756,52407,6.46
2017,2017-05-01,Oklahoma,103,CDC SODA API,3896251,49767,5.69
2017,2017-05-01,Oregon,56,CDC SODA API,4025127,56119,6.82
2017,2017-05-01,Puerto Rico,0,CDC SODA API,3468963,19775,17.5
2017,2017-05-01,Rhode Island,204,CDC SODA API,1056138,61043,6.84
2017,2017-05-01,South Carolina,292,CDC SODA API,4893444,48781,7.24
2017,2017-05-01,South Dakota,14,CDC SODA API,855444,54126,3.74
2017,2017-05-01,Tennessee,480,CDC SODA API,6597381,48708,6.57
2017,2017-05-01,Texas,0,CDC SODA API,27419612,57051,5.83
2017,2017-05-01,United States,24168,CDC SODA API,,,
2017,2017-05-01,Utah,81,CDC SODA API,2993941,65325,4.36
2017,2017-05-01,Vermont,70,CDC SODA API,624636,57808,4.37
2017,2017-05-01,Virginia,697,CDC SODA API,8365952,68766,5.48
2017,2017-05-01,Washington,98,CDC SODA API,7169967,66174,6.02
2017,2017-05-01,West Virginia,588,CDC SODA API,1836843,44061,7.17
2017,2017-05-01,Wisconsin,310,CDC SODA API,5763217,56759,4.71
2017,2017-05-01,Wyoming,0,CDC SODA API,583200,60938,4.69
2017,2017-06-01,Alabama,0,CDC SODA API,4850771,46472,7.45
2017,2017-06-01,Alaska,24,CDC SODA API,738565,76114,7.7
2017,2017-06-01,Arizona,195,CDC SODA API,6809946,53510,7.1
2017,2017-06-01,Arkansas,0,CDC SODA API,2977944,43813,6.25
2017,2017-06-01,California,0,CDC SODA API,38982847,67169,7.65
2017,2017-06-01,Colorado,0,CDC SODA API,5436519,65458,5.25
2017,2017-06-01,Connecticut,610,CDC SODA API,3594478,73781,7.23
2017,2017-06-01,Delaware,0,CDC SODA API,943732,63036,6.41
2017,2017-06-01,District of Columbia,216,CDC SODA API,672391,77649,8.04
2017,2017-06-01,Florida,0,CDC SODA API,20278447,50883,7.19
2017,2017-06-01,Georgia,361,CDC SODA API,10201635,52977,7.48
2017,2017-06-01,Hawaii,0,CDC SODA API,1421658,74923,4.87
2017,2017-06-01,Idaho,0,CDC SODA API,1657375,50985,5.35
2017,2017-06-01,Illinois,945,CDC SODA API,12854526,61229,7.36
2017,2017-06-01,Indiana,0,CDC SODA API,6614418,52182,6.08
2017,2017-06-01,Iowa,69,CDC SODA API,3118102,56570,4.14
2017,2017-06-01,Kansas,0,CDC SODA API,2903820,55477,4.76
2017,2017-06-01,Kentucky,0,CDC SODA API,4424376,46535,6.77
2017,2017-06-01,Maine,232,CDC SODA API,1330158,53024,5.29
2017,2017-06-01,Maryland,1457,CDC SODA API,5996079,78916,6.12
2017,2017-06-01,Massachusetts,1528,CDC SODA API,6789319,74167,6.0
2017,2017-06-01,Michigan,0,CDC SODA API,9925568,52668,7.4
2017,2017-06-01,Minnesota,0,CDC SODA API,5490726,65699,4.3
2017,2017-06-01,Mississippi,0,CDC SODA API,2986220,42009,8.79
2017,2017-06-01,Missouri,0,CDC SODA API,6075300,51542,5.78
2017,2017-06-01,Montana,0,CDC SODA API,1029862,50801,4.79
2017,2017-06-01,Nebraska,0,CDC SODA API,1893921,56675,3.79
2017,2017-06-01,Nevada,58,CDC SODA API,2887725,55434,7.98
2017,2017-06-01,New Hampshire,364,CDC SODA API,1331848,71305,4.49
2017,2017-06-01,New Jersey,0,CDC SODA API,8960161,76475,6.96
2017,2017-06-01,New Mexico,69,CDC SODA API,2084828,46718,7.74
2017,2017-06-01,New York,1387,CDC SODA API,19798228,62765,6.75
2017,2017-06-01,New York City,703,CDC SODA API,,,
2017,2017-06-01,North Carolina,907,CDC SODA API,10052564,50320,7.16
2017,2017-06-01,North Dakota,0,CDC SODA API,745475,61285,2.69
2017,2017-06-01,Ohio,3271,CDC SODA API,11609756,52407,6.46
2017,2017-06-01,Oklahoma,103,CDC SODA API,3896251,49767,5.69
2017,2017-06-01,Oregon,64,CDC SODA API,4025127,56119,6.82
2017,2017-06-01,Puerto Rico,0,CDC SODA API,3468963,19775,17.5
2017,2017-06-01,Rhode Island,199,CDC SODA API,1056138,61043,6.84
2017,2017-06-01,South Carolina,313,CDC SODA API,4893444,48781,7.24
2017,2017-06-01,South Dakota,11,CDC SODA API,855444,54126,3.74
2017,2017-06-01,Tennessee,504,CDC SODA API,6597381,48708,6.57
2017,2017-06-01,Texas,0,CDC SODA API,27419612,57051,5.83
2017,2017-06-01,United States,25062,CDC SODA API,,,
2017,2017-06-01,Utah,77,CDC SODA API,2993941,65325,4.36
2017,2017-06-01,Vermont,71,CDC SODA API,624636,57808,4.37
2017,2017-06-01,Virginia,712,CDC SODA API,8365952,68766,5.48
2017,2017-06-01,Washington,103,CDC SODA API,7169967,66174,6.02
2017,2017-06-01,West Virginia,612,CDC SODA API,1836843,44061,7.17
2017,2017-06-01,Wisconsin,347,CDC SODA API,5763217,56759,4.71
2017,2017-06-01,Wyoming,0,CDC SODA API,583200,60938,4.69
2017,2017-07-01,Alabama,0,CDC SODA API,4850771,46472,7.45
2017,2017-07-01,Alaska,27,CDC SODA API,738565,76114,7.7
2017,2017-07-01,Arizona,211,CDC SODA API,6809946,53510,7.1
2017,2017-07-01,Arkansas,0,CDC SODA API,2977944,43813,6.25
2017,2017-07-01,California,0,CDC SODA API,38982847,67169,7.65
2017,2017-07-01,Colorado,0,CDC SODA API,5436519,65458,5.25
2017,2017-07-01,Connecticut,641,CDC SODA API,3594478,73781,7.23
2017,2017-07-01,Delaware,0,CDC SODA API,943732,63036,6.41
2017,2017-07-01,District of Columbia,218,CDC SODA API,672391,77649,8.04
2017,2017-07-01,Florida,0,CDC SODA API,20278447,50883,7.19
2017,2017-07-01,Georgia,378,CDC SODA API,10201635,52977,7.48
2017,2017-07-01,Hawaii,0,CDC SODA API,1421658,74923,4.87
2017,2017-07-01,Idaho,0,CDC SODA API,1657375,50985,5.35
2017,2017-07-01,Illinois,949,CDC SODA API,12854526,61229,7.36
2017,2017-07-01,Indiana,0,CDC SODA API,6614418,52182,6.08
2017,2017-07-01,Iowa,69,CDC SODA API,3118102,56570,4.14
2017,2017-07-01,Kansas,0,CDC SODA API,2903820,55477,4.76
2017,2017-07-01,Kentucky,0,CDC SODA API,4424376,46535,6.77
2017,2017-07-01,Maine,231,CDC SODA API,1330158,53024,5.29
2017,2017-07-01,Maryland,1478,CDC SODA API,5996079,78916,6.12
2017,2017-07-01,Massachusetts,1541,CDC SODA API,6789319,74167,6.0
2017,2017-07-01,Michigan,0,CDC SODA API,9925568,52668,7.4
2017,2017-07-01,Minnesota,0,CDC SODA API,5490726,65699,4.3
2017,2017-07-01,Mississippi,0,CDC SODA API,2986220,42009,8.79
2017,2017-07-01,Missouri,0,CDC SODA API,6075300,51542,5.78
2017,2017-07-01,Montana,0,CDC SODA API,1029862,50801,4.79
2017,2017-07-01,Nebraska,0,CDC SODA API,1893921,56675,3.79
2017,2017-07-01,Nevada,56,CDC SODA API,2887725,55434,7.98
2017,2017-07-01,New Hampshire,367,CDC SODA API,1331848,71305,4.49
2017,2017-07-01,New Jersey,0,CDC SODA API,8960161,76475,6.96
2017,2017-07-01,New Mexico,76,CDC SODA API,2084828,46718,7.74
2017,2017-07-01,New York,1424,CDC SODA API,19798228,62765,6.75
2017,2017-07-01,New York City,714,CDC SODA API,,,
2017,2017-07-01,North Carolina,959,CDC SODA API,10052564,50320,7.16
2017,2017-07-01,North Dakota,0,CDC SODA API,745475,61285,2.69
2017,2017-07-01,Ohio,3346,CDC SODA API,11609756,52407,6.46
2017,2017-07-01,Oklahoma,106,CDC SODA API,3896251,49767,5.69
2017,2017-07-01,Oregon,74,CDC SODA API,4025127,56119,6.82
2017,2017-07-01,Puerto Rico,0,CDC SODA API,3468963,19775,17.5
2017,2017-07-01,Rhode Island,200,CDC SODA API,1056138,61043,6.84
2017,2017-07-01,South Carolina,313,CDC SODA API,4893444,48781,7.24
2017,2017-07-01,South Dakota,10,CDC SODA API,855444,54126,3.74
2017,2017-07-01,Tennessee,510,CDC SODA API,6597381,48708,6.57
2017,2017-07-01,Texas,0,CDC SODA API,27419612,57051,5.83
2017,2017-07-01,United States,25748,CDC SODA API,,,
2017,2017-07-01,Utah,78,CDC SODA API,2993941,65325,4.36
2017,2017-07-01,Vermont,73,CDC SODA API,624636,57808,4.37
2017,2017-07-01,Virginia,736,CDC SODA API,8365952,68766,5.48
2017,2017-07-01,Washington,100,CDC SODA API,7169967,66174,6.02
2017,2017-07-01,West Virginia,624,CDC SODA API,1836843,44061,7.17
2017,2017-07-01,Wisconsin,386,CDC SODA API,5763217,56759,4.71
2017,2017-07-01,Wyoming,0,CDC SODA API,583200,60938,4.69
2017,2017-08-01,Alabama,0,CDC SODA API,4850771,46472,7.45
2017,2017-08-01,Alaska,29,CDC SODA API,738565,76114,7.7
2017,2017-08-01,Arizona,215,CDC SODA API,6809946,53510,7.1
2017,2017-08-01,Arkansas,0,CDC SODA API,2977944,43813,6.25
2017,2017-08-01,California,0,CDC SODA API,38982847,67169,7.65
2017,2017-08-01,Colorado,0,CDC SODA API,5436519,65458,5.25
2017,2017-08-01,Connecticut,648,CDC SODA API,3594478,73781,7.23
2017,2017-08-01,Delaware,0,CDC SODA API,943732,63036,6.41
2017,2017-08-01,District of Columbia,223,CDC SODA API,672391,77649,8.04
2017,2017-08-01,Florida,0,CDC SODA API,20278447,50883,7.19
2017,2017-08-01,Georgia,391,CDC SODA API,10201635,52977,7.48
2017,2017-08-01,Hawaii,0,CDC SODA API,1421658,74923,4.87
2017,2017-08-01,Idaho,0,CDC SODA API,1657375,50985,5.35
2017,2017-08-01,Illinois,1014,CDC SODA API,12854526,61229,7.36
2017,2017-08-01,Indiana,0,CDC SODA API,6614418,52182,6.08
2017,2017-08-01,Iowa,73,CDC SODA API,3118102,56570,4.14
2017,2017-08-01,Kansas,0,CDC SODA API,2903820,55477,4.76
2017,2017-08-01,Kentucky,0,CDC SODA API,4424376,46535,6.77
2017,2017-08-01,Maine,238,CDC SODA API,1330158,53024,5.29
2017,2017-08-01,Maryland,1506,CDC SODA API,5996079,78916,6.12
2017,2017-08-01,Massachusetts,1582,CDC SODA API,6789319,74167,6.0
2017,2017-08-01,Michigan,0,CDC SODA API,9925568,52668,7.4
2017,2017-08-01,Minnesota,0,CDC SODA API,5490726,65699,4.3
2017,2017-08-01,Mississippi,0,CDC SODA API,2986220,42009,8.79
2017,2017-08-01,Missouri,0,CDC SODA API,6075300,51542,5.78
2017,2017-08-01,Montana,0,CDC SODA API,1029862,50801,4.79
2017,2017-08-01,Nebraska,0,CDC SODA API,1893921,56675,3.79
2017,2017-08-01,Nevada,57,CDC SODA API,2887725,55434,7.98
2017,2017-08-01,New Hampshire,373,CDC SODA API,1331848,71305,4.49
2017,2017-08-01,New Jersey,0,CDC SODA API,8960161,76475,6.96
2017,2017-08-01,New Mexico,77,CDC SODA API,2084828,46718,7.74
2017,2017-08-01,New York,1445,CDC SODA API,19798228,62765,6.75
2017,2017-08-01,New York City,724,CDC SODA API,,,
2017,2017-08-01,North Carolina,1028,CDC SODA API,10052564,50320,7.16
2017,2017-08-01,North Dakota,0,CDC SODA API,745475,61285,2.69
2017,2017-08-01,Ohio,3400,CDC SODA API,11609756,52407,6.46
2017,2017-08-01,Oklahoma,101,CDC SODA API,3896251,49767,5.69
2017,2017-08-01,Oregon,77,CDC SODA API,4025127,56119,6.82
2017,2017-08-01,Puerto Rico,0,CDC SODA API,3468963,19775,17.5
2017,2017-08-01,Rhode Island,202,CDC SODA API,1056138,61043,6.84
2017,2017-08-01,South Carolina,350,CDC SODA API,4893444,48781,7.24
2017,2017-08-01,South Dakota,10,CDC SODA API,855444,54126,3.74
2017,2017-08-01,Tennessee,514,CDC SODA API,6597381,48708,6.57
2017,2017-08-01,Texas,0,CDC SODA API,27419612,57051,5.83
2017,2017-08-01,United States,26577,CDC SODA API,,,
2017,2017-08-01,Utah,81,CDC SODA API,2993941,65325,4.36
2017,2017-08-01,Vermont,72,CDC SODA API,624636,57808,4.37
2017,2017-08-01,Virginia,758,CDC SODA API,8365952,68766,5.48
2017,2017-08-01,Washington,95,CDC SODA API,7169967,66174,6.02
2017,2017-08-01,West Virginia,640,CDC SODA API,1836843,44061,7.17
2017,2017-08-01,Wisconsin,403,CDC SODA API,5763217,56759,4.71
2017,2017-08-01,Wyoming,10,CDC SODA API,583200,60938,4.69
2017,2017-09-01,Alabama,0,CDC SODA API,4850771,46472,7.45
2017,2017-09-01,Alaska,32,CDC SODA API,738565,76114,7.7
2017,2017-09-01,Arizona,222,CDC SODA API,6809946,53510,7.1
2017,2017-09-01,Arkansas,0,CDC SODA API,2977944,43813,6.25
2017,2017-09-01,California,0,CDC SODA API,38982847,67169,7.65
2017,2017-09-01,Colorado,0,CDC SODA API,5436519,65458,5.25
2017,2017-09-01,Connecticut,654,CDC SODA API,3594478,73781,7.23
2017,2017-09-01,Delaware,0,CDC SODA API,943732,63036,6.41
2017,2017-09-01,District of Columbia,220,CDC SODA API,672391,77649,8.04
2017,2017-09-01,Florida,0,CDC SODA API,20278447,50883,7.19
2017,2017-09-01,Georgia,397,CDC SODA API,10201635,52977,7.48
2017,2017-09-01,Hawaii,0,CDC SODA API,1421658,74923,4.87
2017,2017-09-01,Idaho,0,CDC SODA API,1657375,50985,5.35
2017,2017-09-01,Illinois,1115,CDC SODA API,12854526,61229,7.36
2017,2017-09-01,Indiana,0,CDC SODA API,6614418,52182,6.08
2017,2017-09-01,Iowa,75,CDC SODA API,3118102,56570,4.14
2017,2017-09-01,Kansas,0,CDC SODA API,2903820,55477,4.76
2017,2017-09-01,Kentucky,0,CDC SODA API,4424376,46535,6.77
2017,2017-09-01,Maine,243,CDC SODA API,1330158,53024,5.29
2017,2017-09-01,Maryland,1536,CDC SODA API,5996079,78916,6.12
2017,2017-09-01,Massachusetts,1599,CDC SODA API,6789319,74167,6.0
2017,2017-09-01,Michigan,0,CDC SODA API,9925568,52668,7.4
2017,2017-09-01,Minnesota,0,CDC SODA API,5490726,65699,4.3
2017,2017-09-01,Mississippi,0,CDC SODA API,2986220,42009,8.79
2017,2017-09-01,Missouri,0,CDC SODA API,6075300,51542,5.78
2017,2017-09-01,Montana,0,CDC SODA API,1029862,50801,4.79
2017,2017-09-01,Nebraska,0,CDC SODA API,1893921,56675,3.79
2017,2017-09-01,Nevada,60,CDC SODA API,2887725,55434,7.98
2017,2017-09-01,New Hampshire,377,CDC SODA API,1331848,71305,4.49
2017,2017-09-01,New Jersey,0,CDC SODA API,8960161,76475,6.96
2017,2017-09-01,New Mexico,76,CDC SODA API,2084828,46718,7.74
2017,2017-09-01,New York,1489,CDC SODA API,19798228,62765,6.75
2017,2017-09-01,New York City,754,CDC SODA API,,,
2017,2017-09-01,North Carolina,1111,CDC SODA API,10052564,50320,7.16
2017,2017-09-01,North Dakota,0,CDC SODA API,745475,61285,2.69
2017,2017-09-01,Ohio,3477,CDC SODA API,11609756,52407,6.46
2017,2017-09-01,Oklahoma,103,CDC SODA API,3896251,49767,5.69
2017,2017-09-01,Oregon,79,CDC SODA API,4025127,56119,6.82
2017,2017-09-01,Puerto Rico,0,CDC SODA API,3468963,19775,17.5
2017,2017-09-01,Rhode Island,209,CDC SODA API,1056138,61043,6.84
2017,2017-09-01,South Carolina,368,CDC SODA API,4893444,48781,7.24
2017,2017-09-01,South Dakota,10,CDC SODA API,855444,54126,3.74
2017,2017-09-01,Tennessee,535,CDC SODA API,6597381,48708,6.57
2017,2017-09-01,Texas,0,CDC SODA API,27419612,57051,5.83
2017,2017-09-01,United States,27358,CDC SODA API,,,
2017,2017-09-01,Utah,79,CDC SODA API,2993941,65325,4.36
2017,2017-09-01,Vermont,69,CDC SODA API,624636,57808,4.37
2017,2017-09-01,Virginia,765,CDC SODA API,8365952,68766,5.48
2017,2017-09-01,Washington,105,CDC SODA API,7169967,66174,6.02
2017,2017-09-01,West Virginia,633,CDC SODA API,1836843,44061,7.17
2017,2017-09-01,Wisconsin,424,CDC SODA API,5763217,56759,4.71
2017,2017-09-01,Wyoming,10,CDC SODA API,583200,60938,4.69
2017,2017-10-01,Alabama,0,CDC SODA API,4850771,46472,7.45
2017,2017-10-01,Alaska,33,CDC SODA API,738565,76114,7.7
2017,2017-10-01,Arizona,235,CDC SODA API,6809946,53510,7.1
2017,2017-10-01,Arkansas,0,CDC SODA API,2977944,43813,6.25
2017,2017-10-01,California,0,CDC SODA API,38982847,67169,7.65
2017,2017-10-01,Colorado,0,CDC SODA API,5436519,65458,5.25
2017,2017-10-01,Connecticut,675,CDC SODA API,3594478,73781,7.23
2017,2017-10-01,Delaware,0,CDC SODA API,943732,63036,6.41
2017,2017-10-01,District of Columbia,214,CDC SODA API,672391,77649,8.04
2017,2017-10-01,Florida,0,CDC SODA API,20278447,50883,7.19
2017,2017-10-01,Georgia,407,CDC SODA API,10201635,52977,7.48
2017,2017-10-01,Hawaii,0,CDC SODA API,1421658,74923,4.87
2017,2017-10-01,Idaho,0,CDC SODA API,1657375,50985,5.35
2017,2017-10-01,Illinois,1178,CDC SODA API,12854526,61229,7.36
2017,2017-10-01,Indiana,0,CDC SODA API,6614418,52182,6.08
2017,2017-10-01,Iowa,84,CDC SODA API,3118102,56570,4.14
2017,2017-10-01,Kansas,0,CDC SODA API,2903820,55477,4.76
2017,2017-10-01,Kentucky,0,CDC SODA API,4424376,46535,6.77
2017,2017-10-01,Maine,258,CDC SODA API,1330158,53024,5.29
2017,2017-10-01,Maryland,1563,CDC SODA API,5996079,78916,6.12
2017,2017-10-01,Massachusetts,1587,CDC SODA API,6789319,74167,6.0
2017,2017-10-01,Michigan,0,CDC SODA API,9925568,52668,7.4
2017,2017-10-01,Minnesota,0,CDC SODA API,5490726,65699,4.3
2017,2017-10-01,Mississippi,0,CDC SODA API,2986220,42009,8.79
2017,2017-10-01,Missouri,0,CDC SODA API,6075300,51542,5.78
2017,2017-10-01,Montana,0,CDC SODA API,1029862,50801,4.79
2017,2017-10-01,Nebraska,0,CDC SODA API,1893921,56675,3.79
2017,2017-10-01,Nevada,65,CDC SODA API,2887725,55434,7.98
2017,2017-10-01,New Hampshire,382,CDC SODA API,1331848,71305,4.49
2017,2017-10-01,New Jersey,0,CDC SODA API,8960161,76475,6.96
2017,2017-10-01,New Mexico,77,CDC SODA API,2084828,46718,7.74
2017,2017-10-01,New York,1481,CDC SODA API,19798228,62765,6.75
2017,2017-10-01,New York City,781,CDC SODA API,,,
2017,2017-10-01,North Carolina,1177,CDC SODA API,10052564,50320,7.16
2017,2017-10-01,North Dakota,0,CDC SODA API,745475,61285,2.69
2017,2017-10-01,Ohio,3520,CDC SODA API,11609756,52407,6.46
2017,2017-10-01,Oklahoma,101,CDC SODA API,3896251,49767,5.69
2017,2017-10-01,Oregon,82,CDC SODA API,4025127,56119,6.82
2017,2017-10-01,Puerto Rico,0,CDC SODA API,3468963,19775,17.5
2017,2017-10-01,Rhode Island,207,CDC SODA API,1056138,61043,6.84
2017,2017-10-01,South Carolina,384,CDC SODA API,4893444,48781,7.24
2017,2017-10-01,South Dakota,12,CDC SODA API,855444,54126,3.74
2017,2017-10-01,Tennessee,553,CDC SODA API,6597381,48708,6.57
2017,2017-10-01,Texas,0,CDC SODA API,27419612,57051,5.83
2017,2017-10-01,United States,27876,CDC SODA API,,,
2017,2017-10-01,Utah,83,CDC SODA API,2993941,65325,4.36
2017,2017-10-01,Vermont,71,CDC SODA API,624636,57808,4.37
2017,2017-10-01,Virginia,758,CDC SODA API,8365952,68766,5.48
2017,2017-10-01,Washington,116,CDC SODA API,7169967,66174,6.02
2017,2017-10-01,West Virginia,646,CDC SODA API,1836843,44061,7.17
2017,2017-10-01,Wisconsin,449,CDC SODA API,5763217,56759,4.71
2017,2017-10-01,Wyoming,11,CDC SODA API,583200,60938,4.69
2017,2017-11-01,Alabama,0,CDC SODA API,4850771,46472,7.45
2017,2017-11-01,Alaska,33,CDC SODA API,738565,76114,7.7
2017,2017-11-01,Arizona,249,CDC SODA API,6809946,53510,7.1
2017,2017-11-01,Arkansas,0,CDC SODA API,2977944,43813,6.25
2017,2017-11-01,California,0,CDC SODA API,38982847,67169,7.65
2017,2017-11-01,Colorado,0,CDC SODA API,5436519,65458,5.25
2017,2017-11-01,Connecticut,677,CDC SODA API,3594478,73781,7.23
2017,2017-11-01,Delaware,0,CDC SODA API,943732,63036,6.41
2017,2017-11-01,District of Columbia,197,CDC SODA API,672391,77649,8.04
2017,2017-11-01,Florida,0,CDC SODA API,20278447,50883,7.19
2017,2017-11-01,Georgia,394,CDC SODA API,10201635,52977,7.48
2017,2017-11-01,Hawaii,0,CDC SODA API,1421658,74923,4.87
2017,2017-11-01,Idaho,0,CDC SODA API,1657375,50985,5.35
2017,2017-11-01,Illinois,1246,CDC SODA API,12854526,61229,7.36
2017,2017-11-01,Indiana,0,CDC SODA API,6614418,52182,6.08
2017,2017-11-01,Iowa,91,CDC SODA API,3118102,56570,4.14
2017,2017-11-01,Kansas,0,CDC SODA API,2903820,55477,4.76
2017,2017-11-01,Kentucky,0,CDC SODA API,4424376,46535,6.77
2017,2017-11-01,Maine,254,CDC SODA API,1330158,53024,5.29
2017,2017-11-01,Maryland,1584,CDC SODA API,5996079,78916,6.12
2017,2017-11-01,Massachusetts,1600,CDC SODA API,6789319,74167,6.0
2017,2017-11-01,Michigan,0,CDC SODA API,9925568,52668,7.4
2017,2017-11-01,Minnesota,0,CDC SODA API,5490726,65699,4.3
2017,2017-11-01,Mississippi,0,CDC SODA API,2986220,42009,8.79
2017,2017-11-01,Missouri,640,CDC SODA API,6075300,51542,5.78
2017,2017-11-01,Montana,0,CDC SODA API,1029862,50801,4.79
2017,2017-11-01,Nebraska,0,CDC SODA API,1893921,56675,3.79
2017,2017-11-01,Nevada,64,CDC SODA API,2887725,55434,7.98
2017,2017-11-01,New Hampshire,378,CDC SODA API,1331848,71305,4.49
2017,2017-11-01,New Jersey,0,CDC SODA API,8960161,76475,6.96
2017,2017-11-01,New Mexico,74,CDC SODA API,2084828,46718,7.74
2017,2017-11-01,New York,1457,CDC SODA API,19798228,62765,6.75
2017,2017-11-01,New York City,797,CDC SODA API,,,
2017,2017-11-01,North Carolina,1207,CDC SODA API,10052564,50320,7.16
2017,2017-11-01,North Dakota,0,CDC SODA API,745475,61285,2.69
2017,2017-11-01,Ohio,3574,CDC SODA API,11609756,52407,6.46
2017,2017-11-01,Oklahoma,102,CDC SODA API,3896251,49767,5.69
2017,2017-11-01,Oregon,84,CDC SODA API,4025127,56119,6.82
2017,2017-11-01,Puerto Rico,0,CDC SODA API,3468963,19775,17.5
2017,2017-11-01,Rhode Island,203,CDC SODA API,1056138,61043,6.84
2017,2017-11-01,South Carolina,397,CDC SODA API,4893444,48781,7.24
2017,2017-11-01,South Dakota,14,CDC SODA API,855444,54126,3.74
2017,2017-11-01,Tennessee,569,CDC SODA API,6597381,48708,6.57
2017,2017-11-01,Texas,0,CDC SODA API,27419612,57051,5.83
2017,2017-11-01,United States,28281,CDC SODA API,,,
2017,2017-11-01,Utah,82,CDC SODA API,2993941,65325,4.36
2017,2017-11-01,Vermont,78,CDC SODA API,624636,57808,4.37
2017,2017-11-01,Virginia,774,CDC SODA API,8365952,68766,5.48
2017,2017-11-01,Washington,123,CDC SODA API,7169967,66174,6.02
2017,2017-11-01,West Virginia,645,CDC SODA API,1836843,44061,7.17
2017,2017-11-01,Wisconsin,455,CDC SODA API,5763217,56759,4.71
2017,2017-11-01,Wyoming,15,CDC SODA API,583200,60938,4.69
2017,2017-12-01,Alabama,0,CDC SODA API,4850771,46472,7.45
2017,2017-12-01,Alaska,37,CDC SODA API,738565,76114,7.7
2017,2017-12-01,Arizona,263,CDC SODA API,6809946,53510,7.1
2017,2017-12-01,Arkansas,0,CDC SODA API,2977944,43813,6.25
2017,2017-12-01,California,0,CDC SODA API,38982847,67169,7.65
2017,2017-12-01,Colorado,0,CDC SODA API,5436519,65458,5.25
2017,2017-12-01,Connecticut,696,CDC SODA API,3594478,73781,7.23
